EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 17-03-2025
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TG   : Mean temperature in 0.1 &#176;C
30-34 Q_TG : quality code for TG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station LILLE-LESQUIN, FRANCE (STAID: 737)
Blended and updated with sources:4041 160336 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TG, Q_TG
   737,  4041,19441201,   78,    0
   737,  4041,19441202,   63,    0
   737,  4041,19441203,   64,    0
   737,  4041,19441204,   68,    0
   737,  4041,19441205,   53,    0
   737,  4041,19441206,   45,    0
   737,  4041,19441207,   59,    0
   737,  4041,19441208,   31,    0
   737,  4041,19441209,   26,    0
   737,  4041,19441210,   24,    0
   737,  4041,19441211,   44,    0
   737,  4041,19441212,   38,    0
   737,  4041,19441213,   39,    0
   737,  4041,19441214,   -3,    0
   737,  4041,19441215,    9,    0
   737,  4041,19441216,   42,    0
   737,  4041,19441217,   86,    0
   737,  4041,19441218,   98,    0
   737,  4041,19441219,   32,    0
   737,  4041,19441220,   31,    0
   737,  4041,19441221,   46,    0
   737,  4041,19441222,   55,    0
   737,  4041,19441223,   26,    0
   737,  4041,19441224,  -20,    0
   737,  4041,19441225,  -21,    0
   737,  4041,19441226,  -18,    0
   737,  4041,19441227,  -48,    0
   737,  4041,19441228,  -24,    0
   737,  4041,19441229,    1,    0
   737,  4041,19441230,  -14,    0
   737,  4041,19441231,   16,    0
   737,  4041,19450101,   -4,    0
   737,  4041,19450102,   -4,    0
   737,  4041,19450103,   22,    0
   737,  4041,19450104,   18,    0
   737,  4041,19450105,   11,    0
   737,  4041,19450106,    1,    0
   737,  4041,19450107,    6,    0
   737,  4041,19450108,   -3,    0
   737,  4041,19450109,  -25,    0
   737,  4041,19450110,  -22,    0
   737,  4041,19450111,  -65,    0
   737,  4041,19450112,  -28,    0
   737,  4041,19450113,  -34,    0
   737,  4041,19450114,  -48,    0
   737,  4041,19450115,  -45,    0
   737,  4041,19450116,  -18,    0
   737,  4041,19450117,  -20,    0
   737,  4041,19450118,   20,    0
   737,  4041,19450119,   22,    0
   737,  4041,19450120,  -11,    0
   737,  4041,19450121,  -16,    0
   737,  4041,19450122,  -33,    0
   737,  4041,19450123,  -30,    0
   737,  4041,19450124,  -76,    0
   737,  4041,19450125, -123,    0
   737,  4041,19450126,  -90,    0
   737,  4041,19450127,  -50,    0
   737,  4041,19450128,  -33,    0
   737,  4041,19450129,  -66,    0
   737,  4041,19450130,  -28,    0
   737,  4041,19450131,   -7,    0
   737,  4041,19450201,   58,    0
   737,  4041,19450202,   76,    0
   737,  4041,19450203,   60,    0
   737,  4041,19450204,   54,    0
   737,  4041,19450205,   76,    0
   737,  4041,19450206,   66,    0
   737,  4041,19450207,   80,    0
   737,  4041,19450208,   63,    0
   737,  4041,19450209,   68,    0
   737,  4041,19450210,   66,    0
   737,  4041,19450211,   48,    0
   737,  4041,19450212,   64,    0
   737,  4041,19450213,   92,    0
   737,  4041,19450214,   74,    0
   737,  4041,19450215,   40,    0
   737,  4041,19450216,   72,    0
   737,  4041,19450217,   61,    0
   737,  4041,19450218,   84,    0
   737,  4041,19450219,  106,    0
   737,  4041,19450220,   83,    0
   737,  4041,19450221,   57,    0
   737,  4041,19450222,   60,    0
   737,  4041,19450223,   34,    0
   737,  4041,19450224,   54,    0
   737,  4041,19450225,   44,    0
   737,  4041,19450226,   69,    0
   737,  4041,19450227,  100,    0
   737,  4041,19450228,   81,    0
   737,  4041,19450301,   64,    0
   737,  4041,19450302,   32,    0
   737,  4041,19450303,   26,    0
   737,  4041,19450304,   38,    0
   737,  4041,19450305,   34,    0
   737,  4041,19450306,   62,    0
   737,  4041,19450307,   70,    0
   737,  4041,19450308,   59,    0
   737,  4041,19450309,   46,    0
   737,  4041,19450310,   62,    0
   737,  4041,19450311,   67,    0
   737,  4041,19450312,   75,    0
   737,  4041,19450313,   68,    0
   737,  4041,19450314,   76,    0
   737,  4041,19450315,   88,    0
   737,  4041,19450316,   56,    0
   737,  4041,19450317,   88,    0
   737,  4041,19450318,  100,    0
   737,  4041,19450319,   96,    0
   737,  4041,19450320,  108,    0
   737,  4041,19450321,   85,    0
   737,  4041,19450322,  109,    0
   737,  4041,19450323,  126,    0
   737,  4041,19450324,  150,    0
   737,  4041,19450325,  146,    0
   737,  4041,19450326,  112,    0
   737,  4041,19450327,   84,    0
   737,  4041,19450328,   72,    0
   737,  4041,19450329,  102,    0
   737,  4041,19450330,  106,    0
   737,  4041,19450331,   93,    0
   737,  4041,19450401,  124,    0
   737,  4041,19450402,  122,    0
   737,  4041,19450403,   90,    0
   737,  4041,19450404,   92,    0
   737,  4041,19450405,   90,    0
   737,  4041,19450406,   79,    0
   737,  4041,19450407,   91,    0
   737,  4041,19450408,   79,    0
   737,  4041,19450409,   92,    0
   737,  4041,19450410,  126,    0
   737,  4041,19450411,  148,    0
   737,  4041,19450412,  160,    0
   737,  4041,19450413,  121,    0
   737,  4041,19450414,  136,    0
   737,  4041,19450415,  160,    0
   737,  4041,19450416,  180,    0
   737,  4041,19450417,  184,    0
   737,  4041,19450418,  168,    0
   737,  4041,19450419,  140,    0
   737,  4041,19450420,  150,    0
   737,  4041,19450421,  124,    0
   737,  4041,19450422,   66,    0
   737,  4041,19450423,   85,    0
   737,  4041,19450424,   84,    0
   737,  4041,19450425,  112,    0
   737,  4041,19450426,  118,    0
   737,  4041,19450427,  102,    0
   737,  4041,19450428,   42,    0
   737,  4041,19450429,   46,    0
   737,  4041,19450430,   20,    0
   737,  4041,19450501,   37,    0
   737,  4041,19450502,   54,    0
   737,  4041,19450503,   42,    0
   737,  4041,19450504,   67,    0
   737,  4041,19450505,   86,    0
   737,  4041,19450506,  122,    0
   737,  4041,19450507,  169,    0
   737,  4041,19450508,  201,    0
   737,  4041,19450509,  201,    0
   737,  4041,19450510,  198,    0
   737,  4041,19450511,  208,    0
   737,  4041,19450512,  210,    0
   737,  4041,19450513,  211,    0
   737,  4041,19450514,  142,    0
   737,  4041,19450515,  148,    0
   737,  4041,19450516,  174,    0
   737,  4041,19450517,  211,    0
   737,  4041,19450518,  184,    0
   737,  4041,19450519,  188,    0
   737,  4041,19450520,  186,    0
   737,  4041,19450521,  134,    0
   737,  4041,19450522,  131,    0
   737,  4041,19450523,  130,    0
   737,  4041,19450524,   99,    0
   737,  4041,19450525,  100,    0
   737,  4041,19450526,  112,    0
   737,  4041,19450527,  125,    0
   737,  4041,19450528,  150,    0
   737,  4041,19450529,  133,    0
   737,  4041,19450530,  119,    0
   737,  4041,19450531,  132,    0
   737,  4041,19450601,  141,    0
   737,  4041,19450602,  138,    0
   737,  4041,19450603,  166,    0
   737,  4041,19450604,  136,    0
   737,  4041,19450605,  150,    0
   737,  4041,19450606,  190,    0
   737,  4041,19450607,  185,    0
   737,  4041,19450608,  139,    0
   737,  4041,19450609,  139,    0
   737,  4041,19450610,  124,    0
   737,  4041,19450611,  146,    0
   737,  4041,19450612,  160,    0
   737,  4041,19450613,  142,    0
   737,  4041,19450614,  126,    0
   737,  4041,19450615,  148,    0
   737,  4041,19450616,  147,    0
   737,  4041,19450617,  130,    0
   737,  4041,19450618,  160,    0
   737,  4041,19450619,  200,    0
   737,  4041,19450620,  217,    0
   737,  4041,19450621,  196,    0
   737,  4041,19450622,  185,    0
   737,  4041,19450623,  215,    0
   737,  4041,19450624,  211,    0
   737,  4041,19450625,  180,    0
   737,  4041,19450626,  178,    0
   737,  4041,19450627,  142,    0
   737,  4041,19450628,  126,    0
   737,  4041,19450629,  154,    0
   737,  4041,19450630,  162,    0
   737,  4041,19450701,  156,    0
   737,  4041,19450702,  138,    0
   737,  4041,19450703,  136,    0
   737,  4041,19450704,  152,    0
   737,  4041,19450705,  170,    0
   737,  4041,19450706,  210,    0
   737,  4041,19450707,  184,    0
   737,  4041,19450708,  170,    0
   737,  4041,19450709,  190,    0
   737,  4041,19450710,  202,    0
   737,  4041,19450711,  161,    0
   737,  4041,19450712,  178,    0
   737,  4041,19450713,  196,    0
   737,  4041,19450714,  258,    0
   737,  4041,19450715,  262,    0
   737,  4041,19450716,  190,    0
   737,  4041,19450717,  170,    0
   737,  4041,19450718,  199,    0
   737,  4041,19450719,  218,    0
   737,  4041,19450720,  182,    0
   737,  4041,19450721,  224,    0
   737,  4041,19450722,  190,    0
   737,  4041,19450723,  183,    0
   737,  4041,19450724,  190,    0
   737,  4041,19450725,  188,    0
   737,  4041,19450726,  209,    0
   737,  4041,19450727,  169,    0
   737,  4041,19450728,  151,    0
   737,  4041,19450729,  166,    0
   737,  4041,19450730,  158,    0
   737,  4041,19450731,  144,    0
   737,  4041,19450801,  170,    0
   737,  4041,19450802,  158,    0
   737,  4041,19450803,  170,    0
   737,  4041,19450804,  188,    0
   737,  4041,19450805,  210,    0
   737,  4041,19450806,  167,    0
   737,  4041,19450807,  148,    0
   737,  4041,19450808,  152,    0
   737,  4041,19450809,  142,    0
   737,  4041,19450810,  156,    0
   737,  4041,19450811,  192,    0
   737,  4041,19450812,  178,    0
   737,  4041,19450813,  166,    0
   737,  4041,19450814,  202,    0
   737,  4041,19450815,  178,    0
   737,  4041,19450816,  161,    0
   737,  4041,19450817,  170,    0
   737,  4041,19450818,  156,    0
   737,  4041,19450819,  152,    0
   737,  4041,19450820,  154,    0
   737,  4041,19450821,  164,    0
   737,  4041,19450822,  168,    0
   737,  4041,19450823,  158,    0
   737,  4041,19450824,  166,    0
   737,  4041,19450825,  175,    0
   737,  4041,19450826,  182,    0
   737,  4041,19450827,  181,    0
   737,  4041,19450828,  211,    0
   737,  4041,19450829,  198,    0
   737,  4041,19450830,  179,    0
   737,  4041,19450831,  155,    0
   737,  4041,19450901,  152,    0
   737,  4041,19450902,  164,    0
   737,  4041,19450903,  169,    0
   737,  4041,19450904,  174,    0
   737,  4041,19450905,  152,    0
   737,  4041,19450906,  150,    0
   737,  4041,19450907,  150,    0
   737,  4041,19450908,  148,    0
   737,  4041,19450909,  157,    0
   737,  4041,19450910,  148,    0
   737,  4041,19450911,  176,    0
   737,  4041,19450912,  206,    0
   737,  4041,19450913,  170,    0
   737,  4041,19450914,  146,    0
   737,  4041,19450915,  160,    0
   737,  4041,19450916,  172,    0
   737,  4041,19450917,  208,    0
   737,  4041,19450918,  216,    0
   737,  4041,19450919,  168,    0
   737,  4041,19450920,  168,    0
   737,  4041,19450921,  166,    0
   737,  4041,19450922,  134,    0
   737,  4041,19450923,  101,    0
   737,  4041,19450924,  116,    0
   737,  4041,19450925,  124,    0
   737,  4041,19450926,  120,    0
   737,  4041,19450927,  134,    0
   737,  4041,19450928,  130,    0
   737,  4041,19450929,  115,    0
   737,  4041,19450930,  124,    0
   737,  4041,19451001,  132,    0
   737,  4041,19451002,  138,    0
   737,  4041,19451003,  106,    0
   737,  4041,19451004,  125,    0
   737,  4041,19451005,   93,    0
   737,  4041,19451006,  104,    0
   737,  4041,19451007,  129,    0
   737,  4041,19451008,  135,    0
   737,  4041,19451009,  115,    0
   737,  4041,19451010,  132,    0
   737,  4041,19451011,  156,    0
   737,  4041,19451012,  140,    0
   737,  4041,19451013,  115,    0
   737,  4041,19451014,  109,    0
   737,  4041,19451015,  120,    0
   737,  4041,19451016,  128,    0
   737,  4041,19451017,  126,    0
   737,  4041,19451018,  101,    0
   737,  4041,19451019,  110,    0
   737,  4041,19451020,  125,    0
   737,  4041,19451021,  144,    0
   737,  4041,19451022,  144,    0
   737,  4041,19451023,  146,    0
   737,  4041,19451024,  148,    0
   737,  4041,19451025,  119,    0
   737,  4041,19451026,  122,    0
   737,  4041,19451027,  122,    0
   737,  4041,19451028,  114,    0
   737,  4041,19451029,  132,    0
   737,  4041,19451030,  114,    0
   737,  4041,19451031,   92,    0
   737,  4041,19451101,   80,    0
   737,  4041,19451102,   98,    0
   737,  4041,19451103,  120,    0
   737,  4041,19451104,  136,    0
   737,  4041,19451105,  108,    0
   737,  4041,19451106,  100,    0
   737,  4041,19451107,   92,    0
   737,  4041,19451108,   80,    0
   737,  4041,19451109,   90,    0
   737,  4041,19451110,   57,    0
   737,  4041,19451111,   57,    0
   737,  4041,19451112,   60,    0
   737,  4041,19451113,   45,    0
   737,  4041,19451114,   50,    0
   737,  4041,19451115,   28,    0
   737,  4041,19451116,   11,    0
   737,  4041,19451117,   33,    0
   737,  4041,19451118,   49,    0
   737,  4041,19451119,   26,    0
   737,  4041,19451120,   22,    0
   737,  4041,19451121,   39,    0
   737,  4041,19451122,   41,    0
   737,  4041,19451123,   38,    0
   737,  4041,19451124,   44,    0
   737,  4041,19451125,   20,    0
   737,  4041,19451126,   30,    0
   737,  4041,19451127,   48,    0
   737,  4041,19451128,   40,    0
   737,  4041,19451129,   60,    0
   737,  4041,19451130,   36,    0
   737,  4041,19451201,   40,    0
   737,  4041,19451202,   80,    0
   737,  4041,19451203,   52,    0
   737,  4041,19451204,   32,    0
   737,  4041,19451205,   48,    0
   737,  4041,19451206,   44,    0
   737,  4041,19451207,   26,    0
   737,  4041,19451208,  -27,    0
   737,  4041,19451209,  -67,    0
   737,  4041,19451210,  -47,    0
   737,  4041,19451211,    4,    0
   737,  4041,19451212,   30,    0
   737,  4041,19451213,   45,    0
   737,  4041,19451214,   42,    0
   737,  4041,19451215,   36,    0
   737,  4041,19451216,   52,    0
   737,  4041,19451217,   72,    0
   737,  4041,19451218,   81,    0
   737,  4041,19451219,   96,    0
   737,  4041,19451220,   56,    0
   737,  4041,19451221,   22,    0
   737,  4041,19451222,   38,    0
   737,  4041,19451223,   56,    0
   737,  4041,19451224,   80,    0
   737,  4041,19451225,   50,    0
   737,  4041,19451226,   67,    0
   737,  4041,19451227,   85,    0
   737,  4041,19451228,   97,    0
   737,  4041,19451229,   57,    0
   737,  4041,19451230,   54,    0
   737,  4041,19451231,    1,    0
   737,  4041,19460101,  -16,    0
   737,  4041,19460102,  -37,    0
   737,  4041,19460103,  -40,    0
   737,  4041,19460104,  -40,    0
   737,  4041,19460105,  -27,    0
   737,  4041,19460106,  -16,    0
   737,  4041,19460107,  -26,    0
   737,  4041,19460108,  -13,    0
   737,  4041,19460109,   10,    0
   737,  4041,19460110,   71,    0
   737,  4041,19460111,  105,    0
   737,  4041,19460112,   94,    0
   737,  4041,19460113,   50,    0
   737,  4041,19460114,  -10,    0
   737,  4041,19460115,  -22,    0
   737,  4041,19460116,  -16,    0
   737,  4041,19460117,  -46,    0
   737,  4041,19460118,  -46,    0
   737,  4041,19460119,  -23,    0
   737,  4041,19460120,    7,    0
   737,  4041,19460121,    5,    0
   737,  4041,19460122,  -34,    0
   737,  4041,19460123,  -16,    0
   737,  4041,19460124,   -2,    0
   737,  4041,19460125,    3,    0
   737,  4041,19460126,  -16,    0
   737,  4041,19460127,  -19,    0
   737,  4041,19460128,    2,    0
   737,  4041,19460129,   38,    0
   737,  4041,19460130,   73,    0
   737,  4041,19460131,   45,    0
   737,  4041,19460201,   68,    0
   737,  4041,19460202,   84,    0
   737,  4041,19460203,   92,    0
   737,  4041,19460204,   94,    0
   737,  4041,19460205,   75,    0
   737,  4041,19460206,   70,    0
   737,  4041,19460207,   82,    0
   737,  4041,19460208,  105,    0
   737,  4041,19460209,   64,    0
   737,  4041,19460210,   50,    0
   737,  4041,19460211,   68,    0
   737,  4041,19460212,   70,    0
   737,  4041,19460213,   54,    0
   737,  4041,19460214,   36,    0
   737,  4041,19460215,   49,    0
   737,  4041,19460216,   70,    0
   737,  4041,19460217,   64,    0
   737,  4041,19460218,   53,    0
   737,  4041,19460219,   77,    0
   737,  4041,19460220,   69,    0
   737,  4041,19460221,   31,    0
   737,  4041,19460222,   28,    0
   737,  4041,19460223,   50,    0
   737,  4041,19460224,   33,    0
   737,  4041,19460225,   26,    0
   737,  4041,19460226,   28,    0
   737,  4041,19460227,   16,    0
   737,  4041,19460228,    8,    0
   737,  4041,19460301,   -5,    0
   737,  4041,19460302,   -7,    0
   737,  4041,19460303,   -3,    0
   737,  4041,19460304,    1,    0
   737,  4041,19460305,   10,    0
   737,  4041,19460306,    2,    0
   737,  4041,19460307,   -2,    0
   737,  4041,19460308,  -18,    0
   737,  4041,19460309,   -4,    0
   737,  4041,19460310,   12,    0
   737,  4041,19460311,   23,    0
   737,  4041,19460312,   43,    0
   737,  4041,19460313,   58,    0
   737,  4041,19460314,   30,    0
   737,  4041,19460315,   28,    0
   737,  4041,19460316,   16,    0
   737,  4041,19460317,   24,    0
   737,  4041,19460318,   60,    0
   737,  4041,19460319,   86,    0
   737,  4041,19460320,   95,    0
   737,  4041,19460321,  102,    0
   737,  4041,19460322,  111,    0
   737,  4041,19460323,   92,    0
   737,  4041,19460324,   72,    0
   737,  4041,19460325,   92,    0
   737,  4041,19460326,   92,    0
   737,  4041,19460327,  106,    0
   737,  4041,19460328,  130,    0
   737,  4041,19460329,  138,    0
   737,  4041,19460330,  141,    0
   737,  4041,19460331,  119,    0
   737,  4041,19460401,  124,    0
   737,  4041,19460402,  152,    0
   737,  4041,19460403,  169,    0
   737,  4041,19460404,  170,    0
   737,  4041,19460405,  125,    0
   737,  4041,19460406,   74,    0
   737,  4041,19460407,   74,    0
   737,  4041,19460408,   97,    0
   737,  4041,19460409,  104,    0
   737,  4041,19460410,   55,    0
   737,  4041,19460411,   52,    0
   737,  4041,19460412,   83,    0
   737,  4041,19460413,  104,    0
   737,  4041,19460414,  118,    0
   737,  4041,19460415,  144,    0
   737,  4041,19460416,  156,    0
   737,  4041,19460417,  105,    0
   737,  4041,19460418,  105,    0
   737,  4041,19460419,   70,    0
   737,  4041,19460420,   86,    0
   737,  4041,19460421,   78,    0
   737,  4041,19460422,   70,    0
   737,  4041,19460423,   78,    0
   737,  4041,19460424,   96,    0
   737,  4041,19460425,   90,    0
   737,  4041,19460426,  141,    0
   737,  4041,19460427,  162,    0
   737,  4041,19460428,  135,    0
   737,  4041,19460429,  100,    0
   737,  4041,19460430,  124,    0
   737,  4041,19460501,  130,    0
   737,  4041,19460502,  154,    0
   737,  4041,19460503,  140,    0
   737,  4041,19460504,  118,    0
   737,  4041,19460505,   94,    0
   737,  4041,19460506,   94,    0
   737,  4041,19460507,  148,    0
   737,  4041,19460508,  150,    0
   737,  4041,19460509,  120,    0
   737,  4041,19460510,  142,    0
   737,  4041,19460511,  139,    0
   737,  4041,19460512,  130,    0
   737,  4041,19460513,  112,    0
   737,  4041,19460514,   84,    0
   737,  4041,19460515,   54,    0
   737,  4041,19460516,   56,    0
   737,  4041,19460517,   78,    0
   737,  4041,19460518,  106,    0
   737,  4041,19460519,  114,    0
   737,  4041,19460520,  141,    0
   737,  4041,19460521,  125,    0
   737,  4041,19460522,  131,    0
   737,  4041,19460523,  127,    0
   737,  4041,19460524,  156,    0
   737,  4041,19460525,  154,    0
   737,  4041,19460526,  144,    0
   737,  4041,19460527,  150,    0
   737,  4041,19460528,  150,    0
   737,  4041,19460529,  170,    0
   737,  4041,19460530,  158,    0
   737,  4041,19460531,  136,    0
   737,  4041,19460601,  121,    0
   737,  4041,19460602,  118,    0
   737,  4041,19460603,  110,    0
   737,  4041,19460604,  117,    0
   737,  4041,19460605,  150,    0
   737,  4041,19460606,  147,    0
   737,  4041,19460607,  145,    0
   737,  4041,19460608,  184,    0
   737,  4041,19460609,  141,    0
   737,  4041,19460610,  150,    0
   737,  4041,19460611,  112,    0
   737,  4041,19460612,  128,    0
   737,  4041,19460613,  126,    0
   737,  4041,19460614,  121,    0
   737,  4041,19460615,  118,    0
   737,  4041,19460616,  124,    0
   737,  4041,19460617,  140,    0
   737,  4041,19460618,  137,    0
   737,  4041,19460619,  121,    0
   737,  4041,19460620,  120,    0
   737,  4041,19460621,  127,    0
   737,  4041,19460622,  136,    0
   737,  4041,19460623,  128,    0
   737,  4041,19460624,  122,    0
   737,  4041,19460625,  171,    0
   737,  4041,19460626,  161,    0
   737,  4041,19460627,  159,    0
   737,  4041,19460628,  156,    0
   737,  4041,19460629,  144,    0
   737,  4041,19460630,  169,    0
   737,  4041,19460701,  188,    0
   737,  4041,19460702,  232,    0
   737,  4041,19460703,  221,    0
   737,  4041,19460704,  241,    0
   737,  4041,19460705,  163,    0
   737,  4041,19460706,  149,    0
   737,  4041,19460707,  150,    0
   737,  4041,19460708,  141,    0
   737,  4041,19460709,  150,    0
   737,  4041,19460710,  188,    0
   737,  4041,19460711,  186,    0
   737,  4041,19460712,  203,    0
   737,  4041,19460713,  217,    0
   737,  4041,19460714,  174,    0
   737,  4041,19460715,  135,    0
   737,  4041,19460716,  155,    0
   737,  4041,19460717,  153,    0
   737,  4041,19460718,  151,    0
   737,  4041,19460719,  148,    0
   737,  4041,19460720,  160,    0
   737,  4041,19460721,  140,    0
   737,  4041,19460722,  158,    0
   737,  4041,19460723,  200,    0
   737,  4041,19460724,  231,    0
   737,  4041,19460725,  200,    0
   737,  4041,19460726,  219,    0
   737,  4041,19460727,  169,    0
   737,  4041,19460728,  160,    0
   737,  4041,19460729,  169,    0
   737,  4041,19460730,  154,    0
   737,  4041,19460731,  176,    0
   737,  4041,19460801,  160,    0
   737,  4041,19460802,  167,    0
   737,  4041,19460803,  196,    0
   737,  4041,19460804,  196,    0
   737,  4041,19460805,  235,    0
   737,  4041,19460806,  188,    0
   737,  4041,19460807,  172,    0
   737,  4041,19460808,  159,    0
   737,  4041,19460809,  156,    0
   737,  4041,19460810,  191,    0
   737,  4041,19460811,  156,    0
   737,  4041,19460812,  192,    0
   737,  4041,19460813,  160,    0
   737,  4041,19460814,  132,    0
   737,  4041,19460815,  152,    0
   737,  4041,19460816,  130,    0
   737,  4041,19460817,  164,    0
   737,  4041,19460818,  156,    0
   737,  4041,19460819,  141,    0
   737,  4041,19460820,  159,    0
   737,  4041,19460821,  144,    0
   737,  4041,19460822,  164,    0
   737,  4041,19460823,  168,    0
   737,  4041,19460824,  174,    0
   737,  4041,19460825,  174,    0
   737,  4041,19460826,  158,    0
   737,  4041,19460827,  138,    0
   737,  4041,19460828,  156,    0
   737,  4041,19460829,  154,    0
   737,  4041,19460830,  140,    0
   737,  4041,19460831,  133,    0
   737,  4041,19460901,  127,    0
   737,  4041,19460902,  140,    0
   737,  4041,19460903,  134,    0
   737,  4041,19460904,  167,    0
   737,  4041,19460905,  140,    0
   737,  4041,19460906,  140,    0
   737,  4041,19460907,  147,    0
   737,  4041,19460908,  158,    0
   737,  4041,19460909,  149,    0
   737,  4041,19460910,  150,    0
   737,  4041,19460911,  142,    0
   737,  4041,19460912,  164,    0
   737,  4041,19460913,  138,    0
   737,  4041,19460914,  108,    0
   737,  4041,19460915,  162,    0
   737,  4041,19460916,  142,    0
   737,  4041,19460917,  140,    0
   737,  4041,19460918,  138,    0
   737,  4041,19460919,  138,    0
   737,  4041,19460920,  160,    0
   737,  4041,19460921,  128,    0
   737,  4041,19460922,  142,    0
   737,  4041,19460923,  124,    0
   737,  4041,19460924,  143,    0
   737,  4041,19460925,  168,    0
   737,  4041,19460926,  190,    0
   737,  4041,19460927,  207,    0
   737,  4041,19460928,  208,    0
   737,  4041,19460929,  192,    0
   737,  4041,19460930,  178,    0
   737,  4041,19461001,  150,    0
   737,  4041,19461002,  166,    0
   737,  4041,19461003,  182,    0
   737,  4041,19461004,  140,    0
   737,  4041,19461005,  128,    0
   737,  4041,19461006,  134,    0
   737,  4041,19461007,  108,    0
   737,  4041,19461008,  100,    0
   737,  4041,19461009,   81,    0
   737,  4041,19461010,   78,    0
   737,  4041,19461011,   94,    0
   737,  4041,19461012,   92,    0
   737,  4041,19461013,   87,    0
   737,  4041,19461014,  106,    0
   737,  4041,19461015,  117,    0
   737,  4041,19461016,  100,    0
   737,  4041,19461017,  108,    0
   737,  4041,19461018,   90,    0
   737,  4041,19461019,  112,    0
   737,  4041,19461020,  134,    0
   737,  4041,19461021,  135,    0
   737,  4041,19461022,  124,    0
   737,  4041,19461023,  106,    0
   737,  4041,19461024,   41,    0
   737,  4041,19461025,   22,    0
   737,  4041,19461026,   58,    0
   737,  4041,19461027,   74,    0
   737,  4041,19461028,   73,    0
   737,  4041,19461029,   64,    0
   737,  4041,19461030,   52,    0
   737,  4041,19461031,   34,    0
   737,  4041,19461101,   43,    0
   737,  4041,19461102,   58,    0
   737,  4041,19461103,   86,    0
   737,  4041,19461104,  108,    0
   737,  4041,19461105,   83,    0
   737,  4041,19461106,   48,    0
   737,  4041,19461107,   24,    0
   737,  4041,19461108,   43,    0
   737,  4041,19461109,   16,    0
   737,  4041,19461110,   41,    0
   737,  4041,19461111,   64,    0
   737,  4041,19461112,   72,    0
   737,  4041,19461113,   96,    0
   737,  4041,19461114,   77,    0
   737,  4041,19461115,   67,    0
   737,  4041,19461116,   67,    0
   737,  4041,19461117,   50,    0
   737,  4041,19461118,   77,    0
   737,  4041,19461119,   84,    0
   737,  4041,19461120,  104,    0
   737,  4041,19461121,  106,    0
   737,  4041,19461122,   92,    0
   737,  4041,19461123,   55,    0
   737,  4041,19461124,   77,    0
   737,  4041,19461125,   90,    0
   737,  4041,19461126,   82,    0
   737,  4041,19461127,   77,    0
   737,  4041,19461128,   76,    0
   737,  4041,19461129,   82,    0
   737,  4041,19461130,   82,    0
   737,  4041,19461201,   71,    0
   737,  4041,19461202,   77,    0
   737,  4041,19461203,   53,    0
   737,  4041,19461204,   39,    0
   737,  4041,19461205,   51,    0
   737,  4041,19461206,   52,    0
   737,  4041,19461207,   20,    0
   737,  4041,19461208,   28,    0
   737,  4041,19461209,   35,    0
   737,  4041,19461210,   54,    0
   737,  4041,19461211,   43,    0
   737,  4041,19461212,   52,    0
   737,  4041,19461213,   10,    0
   737,  4041,19461214,   12,    0
   737,  4041,19461215,  -24,    0
   737,  4041,19461216,  -70,    0
   737,  4041,19461217,  -62,    0
   737,  4041,19461218,  -59,    0
   737,  4041,19461219,  -52,    0
   737,  4041,19461220,  -90,    0
   737,  4041,19461221,  -82,    0
   737,  4041,19461222,  -56,    0
   737,  4041,19461223,  -78,    0
   737,  4041,19461224,  -38,    0
   737,  4041,19461225,    5,    0
   737,  4041,19461226,   33,    0
   737,  4041,19461227,   36,    0
   737,  4041,19461228,   22,    0
   737,  4041,19461229,   19,    0
   737,  4041,19461230,   21,    0
   737,  4041,19461231,   31,    0
   737,  4041,19470101,   12,    0
   737,  4041,19470102,   30,    0
   737,  4041,19470103,   -6,    0
   737,  4041,19470104,   -1,    0
   737,  4041,19470105,  -16,    0
   737,  4041,19470106,  -54,    0
   737,  4041,19470107,  -36,    0
   737,  4041,19470108,   -8,    0
   737,  4041,19470109,   36,    0
   737,  4041,19470110,    5,    0
   737,  4041,19470111,   38,    0
   737,  4041,19470112,   54,    0
   737,  4041,19470113,   64,    0
   737,  4041,19470114,   64,    0
   737,  4041,19470115,   69,    0
   737,  4041,19470116,   74,    0
   737,  4041,19470117,   66,    0
   737,  4041,19470118,   44,    0
   737,  4041,19470119,   38,    0
   737,  4041,19470120,    8,    0
   737,  4041,19470121,   -9,    0
   737,  4041,19470122,  -14,    0
   737,  4041,19470123,  -29,    0
   737,  4041,19470124,  -35,    0
   737,  4041,19470125,  -43,    0
   737,  4041,19470126,  -44,    0
   737,  4041,19470127,  -66,    0
   737,  4041,19470128,  -78,    0
   737,  4041,19470129,  -82,    0
   737,  4041,19470130,  -74,    0
